evaluation_phase,aggregation_mode,run_id,source,model_name,augmentation_profile,embed_dim,windowing_name,index_name,index_kind,regime_name,status,query_count,latency_ms_per_query,index_size_mb,build_seconds
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfpq_nprobe4,ivfpq,multi_segment_same_track,ok,15432,0.007077054173119417,0.21577835083007812,0.059435363999909896
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfpq_nprobe4,ivfpq,realistic_hard,ok,7716,0.007569068429213071,0.21577835083007812,0.059435363999909896
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,clean_current,ok,15432,0.08063022077499216,3.7676210403442383,0.0023472060001950013
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_centered,ok,46296,0.0811422820978022,3.7676210403442383,0.0023472060001950013
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,short_offcenter,ok,46296,0.07963838202005673,3.7676210403442383,0.0023472060001950013
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,combined_moderate,ok,7716,0.08164669815970407,3.7676210403442383,0.0023472060001950013
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,multi_segment_same_track,ok,15432,0.07909877695692416,3.7676210403442383,0.0023472060001950013
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,exact_ip,exact_ip,realistic_hard,ok,7716,0.08720756505953069,3.7676210403442383,0.0023472060001950013
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,clean_current,ok,15432,0.007303069660437236,3.8583173751831055,0.07303680800032453
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,multi3_even,ivfflat_nprobe1,ivfflat,short_centered,ok,46296,0.007244529635395574,3.8583173751831055,0.07303680800032453
